11
u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,-,-,-,-,-,-,+,-,-,-,-,s0,0.9863999904490983,-0.3173169540085856
+,-,-,-,-,-,-,+,-,-,-,-,s1,0.8475225463768359,0.2039427005155753
+,-,-,-,-,-,-,+,-,-,-,-,s2,0.7766816253518057,0.06466854957155044
+,-,-,-,-,-,-,+,-,-,-,-,s3,1.5834159372957195,-0.37533513567295107
+,-,-,-,-,-,-,+,-,-,-,-,s4,0.749909648759964,0.08002003952060421
+,-,-,-,-,-,-,+,-,-,-,-,s5,0.5481142794518642,0.4232604856725005
+,-,-,-,-,-,-,+,-,-,-,-,s7,0.9969243318384929,-0.3311244408369405
+,-,-,-,-,-,-,+,-,-,-,-,s8,0.6155440141485935,0.17966298107748857
+,-,-,-,-,-,-,+,-,-,-,-,s9,0.3445951408467052,0.49873607026143796
+,-,-,-,-,-,-,+,-,-,-,-,qc,0.07685646211189824,0.9183098388611859
+,-,-,-,-,-,-,-,+,-,-,-,s0,0.6660720098626177,0.386325648942351
+,-,-,-,-,-,-,-,+,-,-,-,s1,0.7653399948126133,0.15107113534524674
+,-,-,-,-,-,-,-,+,-,-,-,s2,0.8114505655386036,0.1104878024298862
+,-,-,-,-,-,-,-,+,-,-,-,s3,0.6802615885806931,0.2628659878942182
+,-,-,-,-,-,-,-,+,-,-,-,s4,0.5577868462967445,0.46615240000432656
+,-,-,-,-,-,-,-,+,-,-,-,s5,0.682806890989598,0.1781570945017963
+,-,-,-,-,-,-,-,+,-,-,-,s6,0.5450082694131871,0.46254496123744404
+,-,-,-,-,-,-,-,+,-,-,-,s8,0.44154534339944895,0.4741137647663072
+,-,-,-,-,-,-,-,+,-,-,-,s9,1.1877715434340672,0.18220750832912425
+,-,-,-,-,-,-,-,+,-,-,-,qc,0.35652202726931553,0.5970443682215931
+,-,-,-,-,-,-,-,-,+,-,-,s0,0.4809353513756092,0.5263117266611862
+,-,-,-,-,-,-,-,-,+,-,-,s1,0.5957949100139542,-0.11691885418388748
+,-,-,-,-,-,-,-,-,+,-,-,s2,0.7221347373312433,0.2189322211697552
+,-,-,-,-,-,-,-,-,+,-,-,s3,0.4685613867417601,0.45260478942960003
+,-,-,-,-,-,-,-,-,+,-,-,s4,0.8653926794066082,0.14160641210209246
+,-,-,-,-,-,-,-,-,+,-,-,s5,1.769121003983188,-0.637513722433473
+,-,-,-,-,-,-,-,-,+,-,-,s6,0.7222218729989629,0.19472632963054304
+,-,-,-,-,-,-,-,-,+,-,-,s7,0.7275871081110359,0.22077846011668545
+,-,-,-,-,-,-,-,-,+,-,-,s9,0.3557480981574206,0.5814967019050765
+,-,-,-,-,-,-,-,-,+,-,-,qc,0.3111208928617314,0.7420725741748186
+,-,-,-,-,-,-,-,-,-,+,-,s0,0.6359989515780642,0.17105383891667025
+,-,-,-,-,-,-,-,-,-,+,-,s1,0.7686261998767768,0.3242194597710084
+,-,-,-,-,-,-,-,-,-,+,-,s2,0.7292897594882055,0.27496914376775017
+,-,-,-,-,-,-,-,-,-,+,-,s3,0.3915609528552239,0.7023856973951537
+,-,-,-,-,-,-,-,-,-,+,-,s4,0.474238123261901,0.4877177917410375
+,-,-,-,-,-,-,-,-,-,+,-,s5,0.9426855806228854,0.15396595182580297
+,-,-,-,-,-,-,-,-,-,+,-,s6,1.0030642159258565,0.05562707747639861
+,-,-,-,-,-,-,-,-,-,+,-,s7,0.615957669073199,0.30120460536398475
+,-,-,-,-,-,-,-,-,-,+,-,s8,0.25687659054515644,0.6628909397630021
+,-,-,-,-,-,-,-,-,-,+,-,qc,0.4271660805387382,0.663531070177164
+,-,-,-,-,-,-,-,-,-,-,+,s0,0.7841412051655607,0.12517484583789673
+,-,-,-,-,-,-,-,-,-,-,+,s1,0.8731192382389492,0.12171146219840534
+,-,-,-,-,-,-,-,-,-,-,+,s2,0.8443852116495335,0.31739885472106655
+,-,-,-,-,-,-,-,-,-,-,+,s3,0.739540906502029,0.28110065859221545
+,-,-,-,-,-,-,-,-,-,-,+,s4,0.7968714162421007,0.2957478100679136
+,-,-,-,-,-,-,-,-,-,-,+,s5,0.9922311783512207,0.1189526109591077
+,-,-,-,-,-,-,-,-,-,-,+,s6,0.7476792789166925,0.21215994567338348
+,-,-,-,-,-,-,-,-,-,-,+,s7,1.3148388689764756,-0.8518118584699226
+,-,-,-,-,-,-,-,-,-,-,+,s8,1.272777109346095,0.08567356548567384
+,-,-,-,-,-,-,-,-,-,-,+,s9,0.8109329922568255,0.13748185685577596
-,+,-,-,-,-,-,-,-,-,-,+,s1,0.4506183052140799,0.5567868370398273
-,-,+,+,-,-,-,-,-,-,-,-,user,1.1877153099287439,-0.14345375450883613
-,-,+,+,-,-,-,-,-,-,-,-,s3,0.8506884253460332,0.2984508021785194
-,-,+,+,-,-,-,-,-,-,-,-,s4,0.8878115866804478,0.18472816875483955
-,-,+,+,-,-,-,-,-,-,-,-,s5,1.105146461722464,-0.06007738726629719
-,-,+,+,-,-,-,-,-,-,-,-,s6,0.875090174227604,0.08767326554335209
-,-,+,+,-,-,-,-,-,-,-,-,s7,1.4140162326388486,-0.43939572399060567
-,-,+,+,-,-,-,-,-,-,-,-,s8,1.1594532168234344,-0.34972826243452015
-,-,+,+,-,-,-,-,-,-,-,-,s9,1.1171009966873535,-0.03917628944939211
-,-,+,+,-,-,-,-,-,-,-,-,qc,1.4197349567598427,-0.2385733019875449
-,-,+,-,+,-,-,-,-,-,-,-,user,1.0216825018259428,-0.1335273505864137
-,-,+,-,+,-,-,-,-,-,-,-,s2,1.2097077625155808,-0.21296643485929254
-,-,+,-,+,-,-,-,-,-,-,-,s4,1.3167844735042287,-0.4199720538943543
-,-,+,-,+,-,-,-,-,-,-,-,s5,0.8361152528933703,0.3583246327915606
-,-,+,-,+,-,-,-,-,-,-,-,s6,1.2785308614220796,-0.603598347507736
-,-,+,-,+,-,-,-,-,-,-,-,s7,1.2344744703245858,-0.5360941219072597
-,-,+,-,+,-,-,-,-,-,-,-,s8,0.8966369986726993,0.0440397363763777
-,-,+,-,+,-,-,-,-,-,-,-,s9,0.9527951580516112,0.11712773103705086
-,-,+,-,+,-,-,-,-,-,-,-,qc,1.3323161721819599,-0.11642950114893713
-,-,+,-,-,+,-,-,-,-,-,-,user,0.9976595784834174,-0.01246952389948893
-,-,+,-,-,+,-,-,-,-,-,-,s2,1.1208507743637797,-0.3360292356291459
-,-,+,-,-,+,-,-,-,-,-,-,s3,0.9381368951084676,0.0874298928603483
-,-,+,-,-,+,-,-,-,-,-,-,s5,0.9888260542899341,-0.5028098905336489
-,-,+,-,-,+,-,-,-,-,-,-,s6,1.294882763636022,-0.06139633688195145
-,-,+,-,-,+,-,-,-,-,-,-,s7,1.5467275361529118,-0.15130055260801312
-,-,+,-,-,+,-,-,-,-,-,-,s8,1.4781816535914334,-0.4426594254805907
-,-,+,-,-,+,-,-,-,-,-,-,s9,1.8067850279884161,-1.6542546473547581
-,-,+,-,-,+,-,-,-,-,-,-,qc,0.8864552242041546,0.016603932449612446
-,-,+,-,-,-,+,-,-,-,-,-,user,1.2479178427777033,-0.21041069685494992
-,-,+,-,-,-,+,-,-,-,-,-,s2,0.8878219458066852,0.23742737858360774
-,-,+,-,-,-,+,-,-,-,-,-,s3,0.9010561266166166,0.0381309749841342
-,-,+,-,-,-,+,-,-,-,-,-,s4,0.7996611415734062,-0.15329386532196443
-,-,+,-,-,-,+,-,-,-,-,-,s6,0.9320968052835541,-0.15825831363305798
-,-,+,-,-,-,+,-,-,-,-,-,s7,0.7318501336377145,0.3457081615681087
-,-,+,-,-,-,+,-,-,-,-,-,s8,1.1942255934796735,-0.4223381828456889
-,-,+,-,-,-,+,-,-,-,-,-,s9,1.0587404709615378,-0.2320740396824683
-,-,+,-,-,-,+,-,-,-,-,-,qc,0.9331846146933342,-0.06021813011887888
-,-,+,-,-,-,-,+,-,-,-,-,user,1.3241563808497567,-0.1262045993559131
-,-,+,-,-,-,-,+,-,-,-,-,s2,0.9618653055311049,0.07380389893289929
-,-,+,-,-,-,-,+,-,-,-,-,s3,1.0808429565196855,0.06571506927494641
-,-,+,-,-,-,-,+,-,-,-,-,s4,0.7460816701601117,0.302965657236942
-,-,+,-,-,-,-,+,-,-,-,-,s5,0.5358827800463861,0.17241347494778214
-,-,+,-,-,-,-,+,-,-,-,-,s7,1.2958951120577515,-0.20031175654928848
-,-,+,-,-,-,-,+,-,-,-,-,s8,0.8562515600192244,-0.001292833046958597
-,-,+,-,-,-,-,+,-,-,-,-,s9,1.0856120865673646,-0.031714883226855006
-,-,+,-,-,-,-,+,-,-,-,-,qc,1.180561329084043,-0.1062554927372954
-,-,+,-,-,-,-,-,+,-,-,-,user,1.2578646051124516,-0.10220646547543658
-,-,+,-,-,-,-,-,+,-,-,-,s2,1.0283595949095758,0.10185707125164056
-,-,+,-,-,-,-,-,+,-,-,-,s3,0.9228520969441035,0.017056418820936114
-,-,+,-,-,-,-,-,+,-,-,-,s4,0.9299785722179299,-0.3120620474282436
-,-,+,-,-,-,-,-,+,-,-,-,s5,1.1031206648860377,-0.05864000499019717
-,-,+,-,-,-,-,-,+,-,-,-,s6,0.9859714467880707,0.19716299632985435
-,-,+,-,-,-,-,-,+,-,-,-,s8,0.5802871211890718,0.39139343114533043
-,-,+,-,-,-,-,-,+,-,-,-,s9,1.209084407926032,-0.08314900844778017
-,-,+,-,-,-,-,-,+,-,-,-,qc,1.0548641904689184,-0.155321207010384
-,-,+,-,-,-,-,-,-,+,-,-,user,1.2025061312153296,-0.08689711282848119
-,-,+,-,-,-,-,-,-,+,-,-,s2,1.0481355615932537,0.019034768023957427
-,-,+,-,-,-,-,-,-,+,-,-,s3,0.8957680274523516,-0.16496496217794362
-,-,+,-,-,-,-,-,-,+,-,-,s4,0.9832663281366294,0.06227426012816628
-,-,+,-,-,-,-,-,-,+,-,-,s5,1.1212078040124573,-0.030671908428018927
-,-,+,-,-,-,-,-,-,+,-,-,s6,1.1173413270807415,0.009322107076439767
-,-,+,-,-,-,-,-,-,+,-,-,s7,0.8592814412167912,-0.0024979399663382917
