11
u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,-,-,-,-,-,-,-,-,-,-,-,s0,0.33033939264840734,0.5965955809006991
+,-,-,-,-,-,-,-,-,-,-,-,s1,0.7821692046331664,0.022460562718300103
+,-,-,-,-,-,-,-,-,-,-,-,s2,0.8204658250709318,0.3202712731753006
+,-,-,-,-,-,-,-,-,-,-,-,s3,1.1194199461206713,0.20903782177570573
+,-,-,-,-,-,-,-,-,-,-,-,s4,0.7379196544421806,0.2114885740782867
+,-,-,-,-,-,-,-,-,-,-,-,s5,0.771460284200343,0.16908877464184968
+,-,-,-,-,-,-,-,-,-,-,-,s6,0.6673188298742734,0.18516828176588196
+,-,-,-,-,-,-,-,-,-,-,-,s7,0.8842695276316046,0.21286384337244613
+,-,-,-,-,-,-,-,-,-,-,-,s8,0.3538064421284942,0.5348965065192745
+,-,-,-,-,-,-,-,-,-,-,-,s9,1.1022011549781983,-0.08213644812047005
+,-,-,-,-,-,-,-,-,-,-,-,qc,0.08196474850720054,0.9081431847005283
-,+,-,-,-,-,-,-,-,-,-,-,user,1.1067065307939965,-0.06527594399415346
-,+,-,-,-,-,-,-,-,-,-,-,s1,0.620017799020697,-0.0036880079704844078
-,+,-,-,-,-,-,-,-,-,-,-,s2,0.7852613934069952,0.250040787316934
-,+,-,-,-,-,-,-,-,-,-,-,s3,1.2265871769791208,0.08845591386620533
-,+,-,-,-,-,-,-,-,-,-,-,s4,1.0264323046374535,0.06519325610366056
-,+,-,-,-,-,-,-,-,-,-,-,s5,1.119963857578072,0.005092900471856954
-,+,-,-,-,-,-,-,-,-,-,-,s6,0.8292119092046218,-0.02609113258511342
-,+,-,-,-,-,-,-,-,-,-,-,s7,0.9343952725580266,0.1682442053813531
-,+,-,-,-,-,-,-,-,-,-,-,s8,0.6019083799725983,0.19783522422167
-,+,-,-,-,-,-,-,-,-,-,-,s9,0.7764662622689954,0.3402587359560273
-,+,-,-,-,-,-,-,-,-,-,-,qc,1.4865920396554948,0.011906834249249322
-,-,+,-,-,-,-,-,-,-,-,-,user,0.9014057465031262,-0.05280362973388295
-,-,+,-,-,-,-,-,-,-,-,-,s0,0.5374385407984066,0.3954321831323999
-,-,+,-,-,-,-,-,-,-,-,-,s2,0.9763641686944879,0.03600353162188119
-,-,+,-,-,-,-,-,-,-,-,-,s3,0.6669028473156012,0.3671365369619357
-,-,+,-,-,-,-,-,-,-,-,-,s4,0.9257779978670565,0.026242262976209796
-,-,+,-,-,-,-,-,-,-,-,-,s5,0.9795637134279672,0.02835159504760065
-,-,+,-,-,-,-,-,-,-,-,-,s6,1.7489948670550017,-0.4505388996008983
-,-,+,-,-,-,-,-,-,-,-,-,s7,0.9523629008127512,-0.08044244357165309
-,-,+,-,-,-,-,-,-,-,-,-,s8,1.1183881914869014,-0.1729683031284217
-,-,+,-,-,-,-,-,-,-,-,-,s9,0.8008135101321844,0.17557804640943786
-,-,+,-,-,-,-,-,-,-,-,-,qc,0.9495433415908071,-0.13156216762219808
-,-,-,+,-,-,-,-,-,-,-,-,user,1.181453428586129,-0.06163609210414737
-,-,-,+,-,-,-,-,-,-,-,-,s0,0.8077107087792929,0.07994848748340155
-,-,-,+,-,-,-,-,-,-,-,-,s1,1.0144066350142602,-0.13072728303923542
-,-,-,+,-,-,-,-,-,-,-,-,s3,0.8364670138222937,0.03844803302778854
-,-,-,+,-,-,-,-,-,-,-,-,s4,0.9961611920074777,-0.05904244532833669
-,-,-,+,-,-,-,-,-,-,-,-,s5,0.8085332359970703,0.022728562737468816
-,-,-,+,-,-,-,-,-,-,-,-,s6,0.8059871302089264,0.30540509793698256
-,-,-,+,-,-,-,-,-,-,-,-,s7,0.9817520861303463,0.10378085788322412
-,-,-,+,-,-,-,-,-,-,-,-,s8,0.6640258666569414,0.11505109720830664
-,-,-,+,-,-,-,-,-,-,-,-,s9,1.0087250929328413,-0.1035462780579337
-,-,-,+,-,-,-,-,-,-,-,-,qc,0.9842682872409046,0.00429420028404448
-,-,-,-,+,-,-,-,-,-,-,-,user,1.0035892356314933,-0.07251768507188536
-,-,-,-,+,-,-,-,-,-,-,-,s0,0.5750688891164859,0.38681408371852277
-,-,-,-,+,-,-,-,-,-,-,-,s1,0.9378043689889598,0.01572274580520716
-,-,-,-,+,-,-,-,-,-,-,-,s2,0.8195042432337223,-0.021113860749762736
-,-,-,-,+,-,-,-,-,-,-,-,s4,0.9703900003999875,-0.38151331732024635
-,-,-,-,+,-,-,-,-,-,-,-,s5,0.6216351410805049,0.16631743668108023
-,-,-,-,+,-,-,-,-,-,-,-,s6,0.8275412507188143,-0.028333675307230743
-,-,-,-,+,-,-,-,-,-,-,-,s7,0.9758475025596071,0.02710677225541669
-,-,-,-,+,-,-,-,-,-,-,-,s8,1.1255217450701578,0.007991283987614284
-,-,-,-,+,-,-,-,-,-,-,-,s9,1.0947252927705344,-0.30464777494219053
-,-,-,-,+,-,-,-,-,-,-,-,qc,1.070000037893493,-0.19737713578187166
-,-,-,-,-,+,-,-,-,-,-,-,user,1.0606891445183624,0.0069361459974761775
-,-,-,-,-,+,-,-,-,-,-,-,s0,0.9550567934088215,-0.14060849219206695
-,-,-,-,-,+,-,-,-,-,-,-,s1,0.8277806213325044,-0.3305202966401053
-,-,-,-,-,+,-,-,-,-,-,-,s2,0.7814032959164039,0.20454285764586067
-,-,-,-,-,+,-,-,-,-,-,-,s3,0.8737870363016591,0.2178543884217314
-,-,-,-,-,+,-,-,-,-,-,-,s5,0.9032577881749871,-0.013650725806231723
-,-,-,-,-,+,-,-,-,-,-,-,s6,1.0342174794258088,0.11234485642395187
-,-,-,-,-,+,-,-,-,-,-,-,s7,0.801320852643983,0.02645742323527145
-,-,-,-,-,+,-,-,-,-,-,-,s8,1.3007439338924016,0.0035354927012550834
-,-,-,-,-,+,-,-,-,-,-,-,s9,0.891387431183435,0.051909542085886384
-,-,-,-,-,+,-,-,-,-,-,-,qc,1.2172306234167927,-0.22616281441483643
-,-,-,-,-,-,+,-,-,-,-,-,user,1.0281107683805184,-0.053121339319352
-,-,-,-,-,-,+,-,-,-,-,-,s0,0.9270615112175045,-0.2677353914933569
-,-,-,-,-,-,+,-,-,-,-,-,s1,1.071120909826383,0.042019561584436316
-,-,-,-,-,-,+,-,-,-,-,-,s2,0.9094159458990096,0.131467722087247
-,-,-,-,-,-,+,-,-,-,-,-,s3,1.2288023508781944,-0.02336639543715324
-,-,-,-,-,-,+,-,-,-,-,-,s4,1.066960829256351,-0.07823564114630654
-,-,-,-,-,-,+,-,-,-,-,-,s6,0.8400300790907428,0.046079170066554265
-,-,-,-,-,-,+,-,-,-,-,-,s7,0.7568384550484463,0.14137731629015438
-,-,-,-,-,-,+,-,-,-,-,-,s8,0.825212386329079,0.03936401729867556
-,-,-,-,-,-,+,-,-,-,-,-,s9,1.1930981574282675,0.027337294597426287
-,-,-,-,-,-,+,-,-,-,-,-,qc,1.547679322504104,-0.3821183068244473
-,-,-,-,-,-,-,+,-,-,-,-,user,1.0680319782908554,-0.036054884517372154
-,-,-,-,-,-,-,+,-,-,-,-,s0,0.7668504879083976,0.1684201653947851
-,-,-,-,-,-,-,+,-,-,-,-,s1,0.9590447506124775,-0.008904278536022936
-,-,-,-,-,-,-,+,-,-,-,-,s2,0.8662971356380526,0.20318518796723287
-,-,-,-,-,-,-,+,-,-,-,-,s3,0.890092701003925,-0.060558362246325936
-,-,-,-,-,-,-,+,-,-,-,-,s4,0.7412994186400169,-0.05217835144096794
-,-,-,-,-,-,-,+,-,-,-,-,s5,0.6664849905229581,0.17657515005343738
-,-,-,-,-,-,-,+,-,-,-,-,s7,1.1382278250154942,0.06380488217797753
-,-,-,-,-,-,-,+,-,-,-,-,s8,1.1745450960170567,-0.016668641926242955
-,-,-,-,-,-,-,+,-,-,-,-,s9,0.9606568981041239,-0.05095962400537446
-,-,-,-,-,-,-,+,-,-,-,-,qc,1.1460440663728726,-0.01187548139663197
-,-,-,-,-,-,-,-,+,-,-,-,user,1.1972474858050042,-0.09652852612955208
-,-,-,-,-,-,-,-,+,-,-,-,s0,0.8775542162679055,0.0715824467529862
-,-,-,-,-,-,-,-,+,-,-,-,s1,0.7423585580661699,0.14358318131886638
-,-,-,-,-,-,-,-,+,-,-,-,s2,0.9737588006856658,-0.0674345024241425
-,-,-,-,-,-,-,-,+,-,-,-,s3,0.627733724415433,0.1529282207183622
-,-,-,-,-,-,-,-,+,-,-,-,s4,1.0230673142227658,-0.021256637205486983
-,-,-,-,-,-,-,-,+,-,-,-,s5,0.9145082501003876,0.30375120059197314
-,-,-,-,-,-,-,-,+,-,-,-,s6,1.0209580679748558,-0.07579771490247467
-,-,-,-,-,-,-,-,+,-,-,-,s8,0.72786396998059,0.36355753631413035
-,-,-,-,-,-,-,-,+,-,-,-,s9,0.9889336329706137,0.021787146014565217
-,-,-,-,-,-,-,-,+,-,-,-,qc,1.0286632297122593,-0.014208611482972033
-,-,-,-,-,-,-,-,-,+,-,-,user,1.129301367151444,-0.047504692371815226
-,-,-,-,-,-,-,-,-,+,-,-,s0,0.8398769382740353,0.13094427513115703
-,-,-,-,-,-,-,-,-,+,-,-,s1,1.1287053167185679,0.12017198708194976
-,-,-,-,-,-,-,-,-,+,-,-,s2,0.9752306662249064,-0.28000475749819165
-,-,-,-,-,-,-,-,-,+,-,-,s3,0.8832224526585869,0.172252809580014
-,-,-,-,-,-,-,-,-,+,-,-,s4,1.213589877899519,-0.03885149565432666
-,-,-,-,-,-,-,-,-,+,-,-,s5,1.0679342990736438,0.0726500206566627
-,-,-,-,-,-,-,-,-,+,-,-,s6,1.1275169496207844,-0.12087574874858498
-,-,-,-,-,-,-,-,-,+,-,-,s7,0.7062420684063376,0.24363828613909366
-,-,-,-,-,-,-,-,-,+,-,-,s9,0.6881761335160429,0.18395709443690278
-,-,-,-,-,-,-,-,-,+,-,-,qc,1.2128299275056265,-0.06459418190195731
-,-,-,-,-,-,-,-,-,-,+,-,user,1.0227477790519324,-0.02067596632366052
-,-,-,-,-,-,-,-,-,-,+,-,s0,0.8813519839604353,0.03264541817033739
-,-,-,-,-,-,-,-,-,-,+,-,s1,0.5568938984618874,0.3554945532671838
-,-,-,-,-,-,-,-,-,-,+,-,s2,0.9904947935913654,-0.23334826917194085
-,-,-,-,-,-,-,-,-,-,+,-,s3,1.23848805128077,0.06803451156025309
-,-,-,-,-,-,-,-,-,-,+,-,s4,1.0327056680199491,-0.015781393704766167
-,-,-,-,-,-,-,-,-,-,+,-,s5,1.07438022285246,-0.3686385027609944
-,-,-,-,-,-,-,-,-,-,+,-,s6,0.924973415168793,-0.01599326581717464
-,-,-,-,-,-,-,-,-,-,+,-,s7,0.6275673990205085,0.29867433171722135
-,-,-,-,-,-,-,-,-,-,+,-,s8,0.5352935388541452,0.5707837470830586
-,-,-,-,-,-,-,-,-,-,+,-,qc,0.9292758173572245,-0.014089589292407334
-,-,-,-,-,-,-,-,-,-,-,+,user,0.6477272505541043,0.4571828928255102
-,-,-,-,-,-,-,-,-,-,-,+,s0,0.8872804515353172,0.20612606238004216
-,-,-,-,-,-,-,-,-,-,-,+,s1,0.6266377583485936,0.27152634956721444
-,-,-,-,-,-,-,-,-,-,-,+,s2,1.3803515253878167,-0.5692860356177412
-,-,-,-,-,-,-,-,-,-,-,+,s3,0.8885587937950523,0.10220233575507631
-,-,-,-,-,-,-,-,-,-,-,+,s4,0.6947797051649451,0.3430626992710176
-,-,-,-,-,-,-,-,-,-,-,+,s5,1.232777547919053,-0.11888784234159135
-,-,-,-,-,-,-,-,-,-,-,+,s6,0.8749120371641267,-0.071860315836902
-,-,-,-,-,-,-,-,-,-,-,+,s7,0.9170006506315044,-0.2549671147187562
-,-,-,-,-,-,-,-,-,-,-,+,s8,0.5987157137178953,0.303030507619214
-,-,-,-,-,-,-,-,-,-,-,+,s9,0.597441737504559,0.22917605698237442
+,+,-,-,-,-,-,-,-,-,-,-,s1,0.6314350105866079,0.3275511451067801
+,+,-,-,-,-,-,-,-,-,-,-,s2,1.0440879130624463,-0.1286422368400304
+,+,-,-,-,-,-,-,-,-,-,-,s3,0.9504334177610422,-0.1845560048796997
+,+,-,-,-,-,-,-,-,-,-,-,s4,0.5678097216964079,0.347273709697555
+,+,-,-,-,-,-,-,-,-,-,-,s5,0.7013914482582074,0.092689972219406
+,+,-,-,-,-,-,-,-,-,-,-,s6,0.8173404000866903,-0.021677703674689797
+,+,-,-,-,-,-,-,-,-,-,-,s7,0.9646747175548236,-0.27975366194865026
+,+,-,-,-,-,-,-,-,-,-,-,s8,0.3570931405494583,0.46194665696182463
+,+,-,-,-,-,-,-,-,-,-,-,s9,0.44865730386274616,0.45041049697656826
+,+,-,-,-,-,-,-,-,-,-,-,qc,0.09659187373961316,0.8816979780354293
+,-,+,-,-,-,-,-,-,-,-,-,s0,0.6970266591896387,0.09151175205544715
+,-,+,-,-,-,-,-,-,-,-,-,s2,0.7809434049711664,0.11485763039131458
+,-,+,-,-,-,-,-,-,-,-,-,s3,0.39277155002650543,0.608380859211304
+,-,+,-,-,-,-,-,-,-,-,-,s4,0.6453294991468403,0.20154671736033458
+,-,+,-,-,-,-,-,-,-,-,-,s5,0.9413665809139147,0.10217098221375752
+,-,+,-,-,-,-,-,-,-,-,-,s6,0.6422670098823361,0.3341652259010135
+,-,+,-,-,-,-,-,-,-,-,-,s7,2.006130321524496,-0.28809289942753025
+,-,+,-,-,-,-,-,-,-,-,-,s8,0.8885763066458953,-0.38197291504126785
+,-,+,-,-,-,-,-,-,-,-,-,s9,0.691941337285769,0.2992080103685387
+,-,+,-,-,-,-,-,-,-,-,-,qc,0.20020286521186464,0.8222098429462955
+,-,-,+,-,-,-,-,-,-,-,-,s0,0.8819438176061862,0.11198874958969095
+,-,-,+,-,-,-,-,-,-,-,-,s1,1.1360182426038423,-0.014522755289493539
+,-,-,+,-,-,-,-,-,-,-,-,s3,0.6562388829047002,0.28889708199157293
+,-,-,+,-,-,-,-,-,-,-,-,s4,1.0024875366493198,-0.05858721198507011
+,-,-,+,-,-,-,-,-,-,-,-,s5,0.7830594829040849,0.07740281710681629
+,-,-,+,-,-,-,-,-,-,-,-,s6,1.2234790282024175,-0.3003346371065818
+,-,-,+,-,-,-,-,-,-,-,-,s7,1.0493462250672512,-0.14620157841799863
+,-,-,+,-,-,-,-,-,-,-,-,s8,0.7240422132517267,0.2834045525679326
+,-,-,+,-,-,-,-,-,-,-,-,s9,0.8224683024049372,0.3011721129014717
+,-,-,+,-,-,-,-,-,-,-,-,qc,0.1626064295447807,0.8228172544192524
+,-,-,-,+,-,-,-,-,-,-,-,s0,0.5155303901813659,0.3596266067936046
+,-,-,-,+,-,-,-,-,-,-,-,s1,0.5807712521401228,0.47540352896912164
+,-,-,-,+,-,-,-,-,-,-,-,s2,0.7238885414553903,0.27455066015287
+,-,-,-,+,-,-,-,-,-,-,-,s4,0.7180140282843994,0.38284082109093753
+,-,-,-,+,-,-,-,-,-,-,-,s5,0.7145572749191884,0.3181666009411954
+,-,-,-,+,-,-,-,-,-,-,-,s6,0.9345411284409539,0.025692573135657426
+,-,-,-,+,-,-,-,-,-,-,-,s7,1.1432852489076175,0.24469489067380645
+,-,-,-,+,-,-,-,-,-,-,-,s8,1.0009737296002432,-0.04982372491285014
+,-,-,-,+,-,-,-,-,-,-,-,s9,0.18785846298677647,0.6646822189828312
+,-,-,-,+,-,-,-,-,-,-,-,qc,0.073161613103081,0.9250938861857084
+,-,-,-,-,+,-,-,-,-,-,-,s0,0.670466742722459,0.2338668064132653
+,-,-,-,-,+,-,-,-,-,-,-,s1,0.7698464183316439,0.1290365698635677
+,-,-,-,-,+,-,-,-,-,-,-,s2,0.790648446304795,0.3438105261360441
+,-,-,-,-,+,-,-,-,-,-,-,s3,0.8184282144020798,0.015022003303995723
+,-,-,-,-,+,-,-,-,-,-,-,s5,0.7723534984039039,-0.052689600318485796
+,-,-,-,-,+,-,-,-,-,-,-,s6,0.9058587356406786,0.14985578973695857
+,-,-,-,-,+,-,-,-,-,-,-,s7,0.582211316605788,-0.36042671936198767
+,-,-,-,-,+,-,-,-,-,-,-,s8,0.7461874254252605,0.3423277399633361
+,-,-,-,-,+,-,-,-,-,-,-,s9,0.7414594764049168,0.29927881969017867
+,-,-,-,-,+,-,-,-,-,-,-,qc,0.20640511793071237,0.7864178572088085
+,-,-,-,-,-,+,-,-,-,-,-,s0,0.7314839628944839,0.19387393859879398
+,-,-,-,-,-,+,-,-,-,-,-,s1,0.725634671905299,0.37295469320267227
+,-,-,-,-,-,+,-,-,-,-,-,s2,0.9453182368247447,0.007404600960503438
+,-,-,-,-,-,+,-,-,-,-,-,s3,0.8356089136826942,0.2913488671285104
+,-,-,-,-,-,+,-,-,-,-,-,s4,0.491688849846396,0.5122878133919189
+,-,-,-,-,-,+,-,-,-,-,-,s6,0.7716049272463021,0.14547319532074987
+,-,-,-,-,-,+,-,-,-,-,-,s7,0.718574566536896,0.26213569843251494
+,-,-,-,-,-,+,-,-,-,-,-,s8,0.6038645383672311,0.20617752267573697
+,-,-,-,-,-,+,-,-,-,-,-,s9,0.856611806961312,0.2778475891729798
+,-,-,-,-,-,+,-,-,-,-,-,qc,0.37497050715984254,0.6437291624590229
+,-,-,-,-,-,-,+,-,-,-,-,s0,0.7921482120182082,0.18961045016366251
+,-,-,-,-,-,-,+,-,-,-,-,s1,1.020586019425715,-0.0192832281636508
+,-,-,-,-,-,-,+,-,-,-,-,s2,0.6390399268732753,0.22037913787770244
+,-,-,-,-,-,-,+,-,-,-,-,s3,0.6412997733453621,0.262800507015608
+,-,-,-,-,-,-,+,-,-,-,-,s4,0.9351403586608702,0.03368884410391937
+,-,-,-,-,-,-,+,-,-,-,-,s5,0.7662016263747243,0.24148865632962946
+,-,-,-,-,-,-,+,-,-,-,-,s7,0.8658349471022408,0.0787175653357507
+,-,-,-,-,-,-,+,-,-,-,-,s8,0.9553043811930017,0.16468420060331823
+,-,-,-,-,-,-,+,-,-,-,-,s9,0.7322068059627049,0.30414494398239655
+,-,-,-,-,-,-,+,-,-,-,-,qc,0.32622017302371503,0.6194988439114602
+,-,-,-,-,-,-,-,+,-,-,-,s0,0.7979207035716477,0.2741001118268106
+,-,-,-,-,-,-,-,+,-,-,-,s1,0.5611390952107991,0.4096879904060631
+,-,-,-,-,-,-,-,+,-,-,-,s2,0.7572617420495722,-0.010955884231967028
+,-,-,-,-,-,-,-,+,-,-,-,s3,0.6450563315038573,0.3536945297514531
+,-,-,-,-,-,-,-,+,-,-,-,s4,0.3847761969896843,0.5488557622730033
+,-,-,-,-,-,-,-,+,-,-,-,s5,0.8548010638539573,0.12083133248170852
+,-,-,-,-,-,-,-,+,-,-,-,s6,0.6875415824925069,0.2448024923460115
+,-,-,-,-,-,-,-,+,-,-,-,s8,0.7016940815693004,0.3864404223227753
+,-,-,-,-,-,-,-,+,-,-,-,s9,0.7150351260538748,0.36280755730220005
+,-,-,-,-,-,-,-,+,-,-,-,qc,0.2839288772126147,0.7145284917052488
+,-,-,-,-,-,-,-,-,+,-,-,s0,0.9185906700009288,0.23668329064511306
+,-,-,-,-,-,-,-,-,+,-,-,s1,0.9660332164015656,0.02662869873418083
+,-,-,-,-,-,-,-,-,+,-,-,s2,0.4431436998549583,0.3628884902507794
+,-,-,-,-,-,-,-,-,+,-,-,s3,0.5434215910198138,0.41947089150227357
+,-,-,-,-,-,-,-,-,+,-,-,s4,0.4684716197143485,0.4323205800985478
+,-,-,-,-,-,-,-,-,+,-,-,s5,0.7150745562130272,0.30746937339379743
+,-,-,-,-,-,-,-,-,+,-,-,s6,0.797361564033777,0.08892604666866766
+,-,-,-,-,-,-,-,-,+,-,-,s7,0.8336907403794264,-0.17215835011940817
+,-,-,-,-,-,-,-,-,+,-,-,s9,0.42797019408152753,0.5669251379778965
+,-,-,-,-,-,-,-,-,+,-,-,qc,0.26628427541847866,0.7892367569723079
+,-,-,-,-,-,-,-,-,-,+,-,s0,0.8322891928607269,-0.20499623211264661
+,-,-,-,-,-,-,-,-,-,+,-,s1,0.5736829829435063,0.4417955142531783
+,-,-,-,-,-,-,-,-,-,+,-,s2,1.224250546665384,-0.24559074915308488
+,-,-,-,-,-,-,-,-,-,+,-,s3,0.4447504192538533,0.5195172893270916
+,-,-,-,-,-,-,-,-,-,+,-,s4,0.7331352395445003,-0.20102981252211016
+,-,-,-,-,-,-,-,-,-,+,-,s5,1.3072203815121128,-0.24498799974175767
+,-,-,-,-,-,-,-,-,-,+,-,s6,1.7487091359656295,-0.5149867546121745
+,-,-,-,-,-,-,-,-,-,+,-,s7,0.7347544436474088,0.26746994750223374
+,-,-,-,-,-,-,-,-,-,+,-,s8,0.4229806377520837,0.5083454827592413
+,-,-,-,-,-,-,-,-,-,+,-,qc,0.26163252007370713,0.7754468513190906
+,-,-,-,-,-,-,-,-,-,-,+,s0,1.1530264583530514,-0.1439640120438328
+,-,-,-,-,-,-,-,-,-,-,+,s1,0.6521730661067552,0.28360424014406505
+,-,-,-,-,-,-,-,-,-,-,+,s2,1.0492720175251344,0.08743060564994942
+,-,-,-,-,-,-,-,-,-,-,+,s3,0.6057647165552921,0.26293065985503117
+,-,-,-,-,-,-,-,-,-,-,+,s4,0.3515847138211747,0.6752390585552515
+,-,-,-,-,-,-,-,-,-,-,+,s5,0.981505558362808,0.14770116470399608
+,-,-,-,-,-,-,-,-,-,-,+,s6,0.9754010812659795,-0.3031121736614868
+,-,-,-,-,-,-,-,-,-,-,+,s7,1.7627077213109312,-0.34742688780368947
+,-,-,-,-,-,-,-,-,-,-,+,s8,0.8731052154778329,0.0892282195831795
+,-,-,-,-,-,-,-,-,-,-,+,s9,0.9532446830516088,0.04191959465066841
-,+,+,-,-,-,-,-,-,-,-,-,user,1.2471984618464342,-0.14643401100427603
-,+,+,-,-,-,-,-,-,-,-,-,s2,1.0596485223554464,-0.06650809687447756
-,+,+,-,-,-,-,-,-,-,-,-,s3,0.8239875446083829,0.28212336347182776
-,+,+,-,-,-,-,-,-,-,-,-,s4,0.9727058730738997,-0.4017888690562337
-,+,+,-,-,-,-,-,-,-,-,-,s5,1.0942878151770186,0.1155629379889742
-,+,+,-,-,-,-,-,-,-,-,-,s6,0.6784592209066966,-0.10671556362173362
-,+,+,-,-,-,-,-,-,-,-,-,s7,1.2639123771075278,-0.19628419282007448
-,+,+,-,-,-,-,-,-,-,-,-,s8,0.830122835532954,0.2806525675050655
-,+,+,-,-,-,-,-,-,-,-,-,s9,0.8414406358434758,0.14779645964990518
-,+,+,-,-,-,-,-,-,-,-,-,qc,1.223031719615211,-0.133746484762987
-,+,-,+,-,-,-,-,-,-,-,-,user,1.2441806000209634,-0.13598407045509428
-,+,-,+,-,-,-,-,-,-,-,-,s1,0.7185780217938608,0.1218925396683378
-,+,-,+,-,-,-,-,-,-,-,-,s3,0.7068891278544914,0.18740294584531236
-,+,-,+,-,-,-,-,-,-,-,-,s4,1.0706855445292154,-0.01492009678257755
-,+,-,+,-,-,-,-,-,-,-,-,s5,0.8326225994290951,0.030388195162998843
-,+,-,+,-,-,-,-,-,-,-,-,s6,1.0474402777978464,-0.16000528518298118
-,+,-,+,-,-,-,-,-,-,-,-,s7,1.1760491995127544,0.2990555875961466
-,+,-,+,-,-,-,-,-,-,-,-,s8,0.6099073683685663,0.2910698835992952
-,+,-,+,-,-,-,-,-,-,-,-,s9,0.9334569424032013,0.25935488863660294
-,+,-,+,-,-,-,-,-,-,-,-,qc,1.2215277895111825,-0.21472351327151684
-,+,-,-,+,-,-,-,-,-,-,-,user,1.2833912679934858,-0.16349080622005918
-,+,-,-,+,-,-,-,-,-,-,-,s1,0.8311569215742285,0.28888056529034456
-,+,-,-,+,-,-,-,-,-,-,-,s2,0.7796336298425124,0.11634216495051608
-,+,-,-,+,-,-,-,-,-,-,-,s4,1.0164604667295203,-0.07575815061424951
-,+,-,-,+,-,-,-,-,-,-,-,s5,0.7858579432424747,0.2972276547778928
-,+,-,-,+,-,-,-,-,-,-,-,s6,0.9447294442504764,-0.1573940664674809
-,+,-,-,+,-,-,-,-,-,-,-,s7,1.2176373410841599,0.1432766164488125
-,+,-,-,+,-,-,-,-,-,-,-,s8,0.8824431319125299,-0.031921020424990454
-,+,-,-,+,-,-,-,-,-,-,-,s9,0.8349644823101015,0.36181879416738105
-,+,-,-,+,-,-,-,-,-,-,-,qc,1.3226546445060219,-0.026668848378491813
-,+,-,-,-,+,-,-,-,-,-,-,user,1.294045818989172,-0.1262054952022062
-,+,-,-,-,+,-,-,-,-,-,-,s1,0.5743456412095733,0.22451348287079897
-,+,-,-,-,+,-,-,-,-,-,-,s2,0.8423406860728501,0.07662604896449132
-,+,-,-,-,+,-,-,-,-,-,-,s3,1.1289156619851404,0.04878588177577615
-,+,-,-,-,+,-,-,-,-,-,-,s5,0.9321945718135819,-0.13287889992124313
-,+,-,-,-,+,-,-,-,-,-,-,s6,0.8538398338105176,-0.33384526273947657
-,+,-,-,-,+,-,-,-,-,-,-,s7,1.0462392581090962,0.0960774151586662
-,+,-,-,-,+,-,-,-,-,-,-,s8,0.902781072111563,-0.23727014139367286
-,+,-,-,-,+,-,-,-,-,-,-,s9,0.9159319023512246,0.1988187030503303
-,+,-,-,-,+,-,-,-,-,-,-,qc,1.0339581575718462,-0.29473969006730805
-,+,-,-,-,-,+,-,-,-,-,-,user,1.0578022860152219,-0.1705158159320758
-,+,-,-,-,-,+,-,-,-,-,-,s1,0.8434739871496947,0.39163916506749696
-,+,-,-,-,-,+,-,-,-,-,-,s2,0.7999165018819859,-0.0020515332472981207
-,+,-,-,-,-,+,-,-,-,-,-,s3,1.2925669903952157,0.008634968246347352
-,+,-,-,-,-,+,-,-,-,-,-,s4,0.8996105924445464,0.043602773016517826
-,+,-,-,-,-,+,-,-,-,-,-,s6,0.8469761565814646,0.20511681632201662
-,+,-,-,-,-,+,-,-,-,-,-,s7,0.9002767499917909,-0.07005749643417136
-,+,-,-,-,-,+,-,-,-,-,-,s8,1.0903600038507781,0.0838991702074301
-,+,-,-,-,-,+,-,-,-,-,-,s9,0.7780272559141118,0.26472019789842083
-,+,-,-,-,-,+,-,-,-,-,-,qc,1.3509157351724739,-0.1468759508673434
-,+,-,-,-,-,-,+,-,-,-,-,user,1.3046340387401187,-0.24460047827578751
-,+,-,-,-,-,-,+,-,-,-,-,s1,1.146590541637809,0.10776347154814836
-,+,-,-,-,-,-,+,-,-,-,-,s2,0.564978325276468,0.4188461979100029
-,+,-,-,-,-,-,+,-,-,-,-,s3,1.1848198557258751,-0.28484493953210177
-,+,-,-,-,-,-,+,-,-,-,-,s4,1.243225982535689,-0.3530626957686609
-,+,-,-,-,-,-,+,-,-,-,-,s5,0.8116189984632649,0.14778087163476072
-,+,-,-,-,-,-,+,-,-,-,-,s7,1.1410683844634197,0.03443262882172449
-,+,-,-,-,-,-,+,-,-,-,-,s8,0.6928031539462903,0.2763320685879217
-,+,-,-,-,-,-,+,-,-,-,-,s9,0.7630548412707439,0.21376796141275467
-,+,-,-,-,-,-,+,-,-,-,-,qc,1.1396289174773149,-0.726622793819961
-,+,-,-,-,-,-,-,+,-,-,-,user,1.0813322307360667,-0.059315128779687996
-,+,-,-,-,-,-,-,+,-,-,-,s1,0.5755200031636154,0.4435881881655561
-,+,-,-,-,-,-,-,+,-,-,-,s2,0.6819817353353258,0.29343774363729025
-,+,-,-,-,-,-,-,+,-,-,-,s3,0.7284701525154942,0.18795091945952647
-,+,-,-,-,-,-,-,+,-,-,-,s4,0.8844963659998606,0.23695326199290045
-,+,-,-,-,-,-,-,+,-,-,-,s5,0.8987516680238239,-0.28151595010814945
-,+,-,-,-,-,-,-,+,-,-,-,s6,0.9358800474424557,0.03587166791417007
